Language_ID	Language_Name	Planar_ID	Planar_Type	Position_ID	Position	Position_Type	Elements
cher1273	Oklahoma Cherokee	cher1273_nominal	nominal	cher1273_n_10	10	zone	Clitics (Interrogative, Discursive)
cher1273	Oklahoma Cherokee	cher1273_nominal	nominal	cher1273_n_11	11	zone	Np{A,S,P}, Pp, Adv
cher1273	Oklahoma Cherokee	cher1273_adjective	adjective	cher1273_a_1	1	zone	Np{A,S,P}, Pp, Adv
cher1273	Oklahoma Cherokee	cher1273_adjective	adjective	cher1273_a_2	2	slot	Translocative W(I)-
cher1273	Oklahoma Cherokee	cher1273_adjective	adjective	cher1273_a_3	3	slot	Partitive Ii- ~ Iy-
cher1273	Oklahoma Cherokee	cher1273_adjective	adjective	cher1273_a_4	4	slot	Distributive Ti- ~ C-
cher1273	Oklahoma Cherokee	cher1273_adjective	adjective	cher1273_a_5	5	slot	Pronominal Prefixes
cher1273	Oklahoma Cherokee	cher1273_adjective	adjective	cher1273_a_6	6	slot	Middle Ata(A)-/ Ali-/ At-, Reflexive Ataat-/ Ata(A)-/ At-
cher1273	Oklahoma Cherokee	cher1273_adjective	adjective	cher1273_a_7	7	slot	Adjective Root
cher1273	Oklahoma Cherokee	cher1273_adjective	adjective	cher1273_a_8	8	slot	Intensifier
cher1273	Oklahoma Cherokee	cher1273_adjective	adjective	cher1273_a_9	9	zone	Clitics (Interrogative, Discursive)
cher1273	Oklahoma Cherokee	cher1273_adjective	adjective	cher1273_a_10	10	zone	Np{A,S,P}, Pp, Adv
arao1248	Araona	arao1248_verbal	verbal	arao1248_v_1	1	slot	Xp (Np, Pp, S), Adverbials
arao1248	Araona	arao1248_verbal	verbal	arao1248_v_2	2	zone	'P2'''
arao1248	Araona	arao1248_verbal	verbal	arao1248_v_3	3	zone	Xp (Np, Pp,S), Adverbials
arao1248	Araona	arao1248_verbal	verbal	arao1248_v_4	4	slot	'Prefix'''
arao1248	Araona	arao1248_verbal	verbal	arao1248_v_5	5	slot	Noun
arao1248	Araona	arao1248_verbal	verbal	arao1248_v_6	6	slot	Core Verb Root
arao1248	Araona	arao1248_verbal	verbal	arao1248_v_7	7	zone	Motion, Time Of Day, Aspectual, Manner, Root
arao1248	Araona	arao1248_verbal	verbal	arao1248_v_8	8	slot	Affectionate, Small
arao1248	Araona	arao1248_verbal	verbal	arao1248_v_9	9	slot	With Difficulty, Almost
arao1248	Araona	arao1248_verbal	verbal	arao1248_v_10	10	slot	Interactional
arao1248	Araona	arao1248_verbal	verbal	arao1248_v_11	11	slot	Caus., Cmpl.
arao1248	Araona	arao1248_verbal	verbal	arao1248_v_12	12	slot	3a
arao1248	Araona	arao1248_verbal	verbal	arao1248_v_13	13	slot	Finality Marker
arao1248	Araona	arao1248_verbal	verbal	arao1248_v_14	14	slot	Tense, Aspect, Posture, Negation, Wandering, Clause-Linkage
arao1248	Araona	arao1248_verbal	verbal	arao1248_v_15	15	slot	Limitative, Again
arao1248	Araona	arao1248_verbal	verbal	arao1248_v_16	16	slot	Auxiliary
arao1248	Araona	arao1248_verbal	verbal	arao1248_v_17	17	slot	Connector
arao1248	Araona	arao1248_verbal	verbal	arao1248_v_18	18	zone	Xp (Np, Pp, Adv)
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_1	1	slot	Connectors, Question Marker
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_2	2	slot	Question Words
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_3	3	slot	Focus (S/A/P, Obl, Etc.)
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_4	4	slot	Realis Negation
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_5	5	zone	Adverbials
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_6	6	slot	Additive
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_7	7	slot	Intensifier
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_8	8	slot	Intensifier/Again
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_9	9	slot	Intensifier/Again
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_10	10	slot	Additive
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_11	11	slot	Modals
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_12	12	slot	Perfective, Irrealis Negation
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_13	13	slot	Causative `Do’
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_14	14	slot	Irr/Pfv Class Markers
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_15	15	slot	Iterative
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_16	16	slot	Transitivizer `Put’
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_17	17	slot	Verb Core
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_18	18	slot	Additive
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_19	19	slot	Reciprocal
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_20	20	slot	Temporal Adv.
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_21	21	slot	Intensifier
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_22	22	slot	Intensifier/Again
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_23	23	slot	Intensifier/Again
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_24	24	slot	Additive
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_25	25	slot	Inside/Being
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_26	26	slot	S/A
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_27	27	slot	P
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_28	28	zone	Obl, Pp, Loc, Adv.
dura0000	San Martín Duraznos Mixtec	dura0000_verbal	verbal	dura0000_v_29	29	slot	Discourse Markers
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_1	1	slot	Left-Dislocated Rc
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_2	2	slot	Question Particles/Wh Words
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_3	3	slot	Clause Introducers
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_4	4	zone	Modal Particles
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_5	5	zone	Tense/Aspect Particles
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_6	6	slot	Adverbs (Place, Manner, Time)
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_7	7	slot	Noun-Locative Adverbials
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_8	8	zone	Modal Particles
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_9	9	zone	Tense/Aspect Particles
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_10	10	slot	Negation
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_11	11	zone	Modal Particles
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_12	12	zone	Tense/Aspect Particles
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_13	13	slot	Dp A, S Or Rc
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_14	14	slot	Noun-Locative Adverbials
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_15	15	zone	Modal Particles
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_16	16	zone	Tense/Aspect Particles
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_17	17	slot	Dp P, I.o. Or Rc
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_18	18	slot	Noun-Locative Adverbials
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_19	19	zone	Modal Particles
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_20	20	zone	Tense/Aspect Particles
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_21	21	slot	Dp D.o. Or Rc
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_22	22	slot	Noun-Locative Adverbials
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_23	23	zone	Modal Particles
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_24	24	zone	Tense/Aspect Particles
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_25	25	slot	Pronominal
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_26	26	slot	Incorp. Adverb
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_27	27	slot	Incorp. Noun
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_28	28	slot	Incorp. Verb
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_29	29	slot	Verb Stem (Root-Deriv)
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_30	30	slot	Aspect Suffix
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_31	31	slot	Negative Suffix
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_32	32	zone	Modality Suffix
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_33	33	slot	Hearsay Suffix
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_34	34	slot	Nominalizer/Relativizer Suffix
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_35	35	slot	Locative/Directional Suffix
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_36	36	slot	Subordinate Markers
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_37	37	slot	Adverbs (Place, Manner, Time)
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_38	38	slot	Noun-Locative Adverbials
kiow1266	Kiowa	kiow1266_verbal	verbal	kiow1266_v_39	39	slot	Right-Dislocated Dp Or Rc
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_1	1	slot	Polar Interrogative Particle
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_2	2	slot	Xp Fronted For Contrast
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_3	3	slot	Tense/Mood Marker
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_4	4	slot	Nominative Subject Np Or Pronoun
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_5	5	zone	Particles Of Varied Semantics
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_6	6	slot	Subject Paucal Number
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_7	7	slot	Oblique Subject Np Or Index
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_8	8	slot	Oblique Subject Marker
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_9	9	zone	Xp (Adjuncts)
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_10	10	slot	Direct Object Np Or Index
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_11	11	slot	'``Preverb'''''
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_12	12	slot	Subject Person
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_13	13	slot	Valency-Reducing Prefixes
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_14	14	slot	Transitivity Prefixes
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_15	15	slot	Gmverb Root
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_16	16	slot	Non-Finiteness Suffix
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_17	17	slot	P (Governed By Auxiliary)
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_18	18	slot	Subject Person (On Aux.)
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_19	19	slot	Auxiliary Root
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_20	20	slot	Non-Finiteness Suffix
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_21	21	zone	Non-Verbal Governing Modifier
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_22	22	slot	Light Manner Verbs
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_23	23	slot	Nominal Subordinate Clause
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_24	24	zone	Modifiers
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_25	25	slot	Complement Np
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_26	26	slot	Nominal Relator
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_27	27	slot	Noun Root
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_28	28	zone	Governing Modifier
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_29	29	slot	Dimunitive And Related
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_30	30	zone	Determiners And Related
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_31	31	slot	Adposition Or Case
kaya1330	Mebengokre	kaya1330_verbal	verbal	kaya1330_v_32	32	slot	Focus-Sensitive Particles
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_1	1	slot	Clause Linkers
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_2	2	zone	S/A, Adverbs
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_3	3	slot	1st, 2nd P
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_4	4	slot	Negation
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_5	5	slot	Subject Defocusing
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_6	6	slot	Bound Person Forms
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_7	7	slot	Verb Core
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_8	8	slot	Valence Modifier I
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_9	9	slot	Causee
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_10	10	slot	Valence Modifier Ii
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_11	11	slot	'1stpl, 2nd S/A, 3rd`Pl'' P'
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_12	12	slot	Aspect
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_13	13	slot	Desiderative
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_14	14	slot	Reflexive, Reciprocal
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_15	15	zone	Transitivizer, Directionals, Locatives
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_16	16	slot	Non-Subject Plural
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_17	17	slot	Diminutives
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_18	18	slot	Temporal/ Evid?
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_19	19	slot	3rd P Or A
moco1246	Mocoví	moco1246_verbal	verbal	moco1246_v_20	20	slot	Oblique Nominals
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_1	1	slot	Connectors
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_2	2	slot	Adverbial Interrogatives
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_3	3	zone	Adverbials
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_4	4	slot	Negation
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_5	5	slot	Constituent Focus/Interrogative
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_6	6	slot	Negation
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_7	7	slot	Indefinite Proforms
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_8	8	slot	S/A Np
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_9	9	slot	Person Indexes (S/A)
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_10	10	slot	Verb Core
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_11	11	slot	Valency
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_12	12	slot	Negation
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_13	13	slot	Tense
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_14	14	slot	Nominalization, Mood
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_15	15	slot	Gender/Number
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_16	16	slot	Imperative
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_17	17	slot	Middle
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_18	18	slot	Perfective
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_19	19	zone	Habitual, Frustrative
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_20	20	slot	Discourse Markers
yucu1253	Yukuna	yucu1253_verbal	verbal	yucu1253_v_21	21	zone	P, Pp, Obl, Adv, Remote Past
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_1	1	slot	Connector
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_2	2	zone	Noun Phrase {A,S,P,R,T}, Adverbial, Postpositional Phrase
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_3	3	slot	Tsi
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_4	4	slot	Evidential/Modal
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_5	5	slot	Affective
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_6	6	slot	Noun Phrase {A,S,P,R,T}, Adverbial, Postpositional Phrase
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_7	7	slot	Body Part Incorporation
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_8	8	slot	Verb Core
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_9	9	slot	Valence 1 (Transitivity)
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_10	10	slot	Valence 2 (Antipassive -Mis, Causative1 -Wa)
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_11	11	zone	Valence 3 (Passive -ʔaka, Interactional -Na), Negation =Yama
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_12	12	zone	Valence 4 (Interactional =Bɨki, Causative2 =Ma)
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_13	13	slot	Completive =Yo
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_14	14	slot	Associated Motion
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_15	15	slot	Punctual =Tapi
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_16	16	zone	Aspect, Durative =Kas
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_17	17	zone	Adverbial/Modal
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_18	18	slot	Tsi
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_19	19	slot	Evidential/Modal
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_20	20	zone	Noun Phrase (A,S), Postpositional Phrase
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_21	21	slot	Transitive (Wa)
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_22	22	slot	Third Person Plural =Kan, Aspect: Durative, Associated Motion, Adverbial
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_23	23	slot	Temporal Distance
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_24	24	slot	Clause Rank And Type
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_25	25	slot	Evidential/Modal
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_26	26	slot	Noun Phrase {A,S}
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_27	27	slot	Affective/Modal
chac1251	Chácobo	chac1251_verbal	verbal	chac1251_v_28	28	slot	Noun Phrase {P}, Postpositional Phrase
siks1238	Blackfoot	siks1238_verbal	verbal	siks1238_v_1	1	slot	Proclitic
siks1238	Blackfoot	siks1238_verbal	verbal	siks1238_v_2	2	zone	Dps, Adjuncts
siks1238	Blackfoot	siks1238_verbal	verbal	siks1238_v_3	3	slot	Person Prefix
siks1238	Blackfoot	siks1238_verbal	verbal	siks1238_v_4	4	zone	Preverbs (Incl. Root)
siks1238	Blackfoot	siks1238_verbal	verbal	siks1238_v_5	5	slot	Medial
siks1238	Blackfoot	siks1238_verbal	verbal	siks1238_v_6	6	slot	Concrete Final (Incl. Root)
siks1238	Blackfoot	siks1238_verbal	verbal	siks1238_v_7	7	slot	Abstract Final
siks1238	Blackfoot	siks1238_verbal	verbal	siks1238_v_8	8	slot	Theme Suffix
siks1238	Blackfoot	siks1238_verbal	verbal	siks1238_v_9	9	slot	Clause-Typing Suffix
siks1238	Blackfoot	siks1238_verbal	verbal	siks1238_v_10	10	slot	Plural Agreement
siks1238	Blackfoot	siks1238_verbal	verbal	siks1238_v_11	11	slot	Complementizer
siks1238	Blackfoot	siks1238_verbal	verbal	siks1238_v_12	12	slot	Dp/Clitic
siks1238	Blackfoot	siks1238_verbal	verbal	siks1238_v_13	13	slot	Dp/Clitic
siks1238	Blackfoot	siks1238_verbal	verbal	siks1238_v_14	14	slot	Bare Np, Bare Plural
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_1	1	slot	Connector
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_2	2	zone	Sentence Adv., Topicalization
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_3	3	slot	Polar Gq, `Even', `Only'
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_4	4	zone	Noun Complex, Adverb
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_5	5	slot	Focus
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_6	6	slot	Anterior/Posterior
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_7	7	slot	`Almost'
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_8	8	slot	Negation + Ant/Post
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_9	9	slot	Temporal Sequence
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_10	10	slot	Modality, Evidentiality
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_11	11	slot	`A Little'
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_12	12	slot	Past Habitual, `Always'
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_13	13	slot	Negation + Ant/Post 2
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_14	14	slot	Adverb, Pronoun (P/R)
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_15	15	slot	Progressive
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_16	16	slot	Aspect/Mode
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_17	17	slot	Associated Motion
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_18	18	slot	Causative, Inchoative
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_19	19	slot	Verb Root(S)
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_20	20	slot	Comitative
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_21	21	slot	Focus
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_22	22	slot	Temporal Sequence
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_23	23	slot	Modality, Evidentiality
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_24	24	slot	`A Little'
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_25	25	slot	Past Habitual, `Always'
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_26	26	zone	Adverbial/Quantifier Clitics
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_27	27	slot	Modal Clitics
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_28	28	slot	Pronominal Clitics
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_29	29	zone	Noun Complex, Adverb
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_30	30	slot	Attitudinal Particles
ayau1235	Ayautla Mazatec	ayau1235_verbal	verbal	ayau1235_v_31	31	zone	Afterthoughts, Vocative Words
ayau1235	Ayautla Mazatec	ayau1235_nominal	nominal	ayau1235_n_1	1	slot	`More', `Also'
ayau1235	Ayautla Mazatec	ayau1235_nominal	nominal	ayau1235_n_2	2	slot	Temporal Sequence
ayau1235	Ayautla Mazatec	ayau1235_nominal	nominal	ayau1235_n_3	3	slot	Modality, Evidentiality
ayau1235	Ayautla Mazatec	ayau1235_nominal	nominal	ayau1235_n_4	4	slot	`A Little'
ayau1235	Ayautla Mazatec	ayau1235_nominal	nominal	ayau1235_n_5	5	slot	Additive, `Entire'
ayau1235	Ayautla Mazatec	ayau1235_nominal	nominal	ayau1235_n_6	6	slot	Numeral, Quantifier
ayau1235	Ayautla Mazatec	ayau1235_nominal	nominal	ayau1235_n_7	7	slot	Temporal Sequence
ayau1235	Ayautla Mazatec	ayau1235_nominal	nominal	ayau1235_n_8	8	slot	Modality, Evidentiality
ayau1235	Ayautla Mazatec	ayau1235_nominal	nominal	ayau1235_n_9	9	slot	`A Little'
ayau1235	Ayautla Mazatec	ayau1235_nominal	nominal	ayau1235_n_10	10	slot	Noun Root(S)
ayau1235	Ayautla Mazatec	ayau1235_nominal	nominal	ayau1235_n_11	11	slot	Adjective
ayau1235	Ayautla Mazatec	ayau1235_nominal	nominal	ayau1235_n_12	12	slot	Possesssor
ayau1235	Ayautla Mazatec	ayau1235_nominal	nominal	ayau1235_n_13	13	slot	Demonstrative
ayau1235	Ayautla Mazatec	ayau1235_nominal	nominal	ayau1235_n_14	14	slot	Relative Clause
ayau1235	Ayautla Mazatec	ayau1235_nominal	nominal	ayau1235_n_15	15	slot	Absolute State Marker
ayau1235	Ayautla Mazatec	ayau1235_nominal	nominal	ayau1235_n_16	16	slot	Temporal Sequence
ayau1235	Ayautla Mazatec	ayau1235_nominal	nominal	ayau1235_n_17	17	slot	Modality, Evidentiality
ayau1235	Ayautla Mazatec	ayau1235_nominal	nominal	ayau1235_n_18	18	slot	`A Little'
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_1	1	slot	Conjunction
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_2	2	zone	Np (A, S, P)
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_3	3	zone	Adverbial
zenz1235	Zenzontepec Chatino	zenz1235_verbal	verbal	zenz1235_v_4	4	slot	Mood (Conditional, Interrogative)
