chart	file	width	height	units
exemplary_trees_slide_1_tree	kiow1266_verbal/laminar-families/kiow1266_verbal_exemplary_trees_slide_1_tree.pdf	23.6357727272727	7.5	in
exemplary_trees_slide_1_evidence	kiow1266_verbal/laminar-families/kiow1266_verbal_exemplary_trees_slide_1_evidence.pdf	49.5681818181818	9.8	cm
exemplary_trees_2	kiow1266_verbal/laminar-families/kiow1266_verbal_exemplary_trees_2.pdf	137.7	25.31	cm
exemplary_trees_slide_2_tree	kiow1266_verbal/laminar-families/kiow1266_verbal_exemplary_trees_slide_2_tree.pdf	23.6357727272727	7.5	in
exemplary_trees_slide_2_evidence	kiow1266_verbal/laminar-families/kiow1266_verbal_exemplary_trees_slide_2_evidence.pdf	47.2581818181818	7	cm
exemplary_trees_3	kiow1266_verbal/laminar-families/kiow1266_verbal_exemplary_trees_3.pdf	136.2	25.31	cm
exemplary_trees_slide_3_tree	kiow1266_verbal/laminar-families/kiow1266_verbal_exemplary_trees_slide_3_tree.pdf	23.6357727272727	7.5	in
exemplary_trees_slide_3_evidence	kiow1266_verbal/laminar-families/kiow1266_verbal_exemplary_trees_slide_3_evidence.pdf	45.7881818181818	7	cm
exemplary_trees_4	kiow1266_verbal/laminar-families/kiow1266_verbal_exemplary_trees_4.pdf	140	25.31	cm
exemplary_trees_slide_4_tree	kiow1266_verbal/laminar-families/kiow1266_verbal_exemplary_trees_slide_4_tree.pdf	23.6357727272727	7.5	in
exemplary_trees_slide_4_evidence	kiow1266_verbal/laminar-families/kiow1266_verbal_exemplary_trees_slide_4_evidence.pdf	49.5681818181818	9.1	cm
exemplary_trees_5	kiow1266_verbal/laminar-families/kiow1266_verbal_exemplary_trees_5.pdf	137.7	25.31	cm
exemplary_trees_slide_5_tree	kiow1266_verbal/laminar-families/kiow1266_verbal_exemplary_trees_slide_5_tree.pdf	23.6357727272727	7.5	in
exemplary_trees_slide_5_evidence	kiow1266_verbal/laminar-families/kiow1266_verbal_exemplary_trees_slide_5_evidence.pdf	47.2581818181818	7	cm
forestspans_plot	kiow1266_verbal/pooled/kiow1266_verbal_forestspans_plot.pdf	60.2727272727273	24	cm
tree_count_by_class	kiow1266_verbal/counts-and-chance/kiow1266_verbal_tree_count_by_class.pdf	8	3.8	in
tree_count_bundles	kiow1266_verbal/counts-and-chance/kiow1266_verbal_tree_count_bundles.pdf	8	3.8	in
tree_count_all	kiow1266_verbal/counts-and-chance/kiow1266_verbal_tree_count_all.pdf	7	5	in
tree_count_without_adjacent	kiow1266_verbal/counts-and-chance/kiow1266_verbal_tree_count_without_adjacent.pdf	8	5	in
fragmentation_test_plot	kiow1266_verbal/counts-and-chance/kiow1266_verbal_fragmentation_test_plot.pdf	10	6.5	in
span_placement_test_by_group_plot	kiow1266_verbal/counts-and-chance/kiow1266_verbal_span_placement_test_by_group_plot.pdf	11	9	in
arbitrary_layers_test_by_group_plot	kiow1266_verbal/counts-and-chance/kiow1266_verbal_arbitrary_layers_test_by_group_plot.pdf	11	9	in
boundary_strength_test_jump_all	kiow1266_verbal/boundaries/kiow1266_verbal_boundary_strength_test_jump_all.pdf	19.5	7	in
boundary_strength_test_level_all	kiow1266_verbal/boundaries/kiow1266_verbal_boundary_strength_test_level_all.pdf	19.5	7	in
boundary_strength_test_jump_morphosyntactic	kiow1266_verbal/boundaries/kiow1266_verbal_boundary_strength_test_jump_morphosyntactic.pdf	19.5	7	in
boundary_strength_test_level_morphosyntactic	kiow1266_verbal/boundaries/kiow1266_verbal_boundary_strength_test_level_morphosyntactic.pdf	19.5	7	in
boundary_strength_test_jump_phonological	kiow1266_verbal/boundaries/kiow1266_verbal_boundary_strength_test_jump_phonological.pdf	19.5	7	in
boundary_strength_test_level_phonological	kiow1266_verbal/boundaries/kiow1266_verbal_boundary_strength_test_level_phonological.pdf	19.5	7	in
boundary_strength_test_jump_indeterminate	kiow1266_verbal/boundaries/kiow1266_verbal_boundary_strength_test_jump_indeterminate.pdf	19.5	7	in
boundary_strength_test_level_indeterminate	kiow1266_verbal/boundaries/kiow1266_verbal_boundary_strength_test_level_indeterminate.pdf	19.5	7	in
boundary_strength_test_jump_morsyn_indet	kiow1266_verbal/boundaries/kiow1266_verbal_boundary_strength_test_jump_morsyn_indet.pdf	19.5	7	in
boundary_strength_test_level_morsyn_indet	kiow1266_verbal/boundaries/kiow1266_verbal_boundary_strength_test_level_morsyn_indet.pdf	19.5	7	in
boundary_strength	kiow1266_verbal/boundaries/kiow1266_verbal_boundary_strength.pdf	19.5	7	in
boundary_strength_distributions	kiow1266_verbal/boundaries/kiow1266_verbal_boundary_strength_distributions.pdf	19.5	5	in
boundary_strength_overlay	kiow1266_verbal/boundaries/kiow1266_verbal_boundary_strength_overlay.pdf	23.0454545454545	7	in
