chart	file	width	height	units
exemplary_trees_slide_1_evidence	hupd1244_verbal/laminar-families/hupd1244_verbal_exemplary_trees_slide_1_evidence.pdf	37.6236363636364	7	cm
exemplary_trees_2	hupd1244_verbal/laminar-families/hupd1244_verbal_exemplary_trees_2.pdf	111.8	20.77	cm
exemplary_trees_slide_2_tree	hupd1244_verbal/laminar-families/hupd1244_verbal_exemplary_trees_slide_2_tree.pdf	19.3934545454545	7.5	in
exemplary_trees_slide_2_evidence	hupd1244_verbal/laminar-families/hupd1244_verbal_exemplary_trees_slide_2_evidence.pdf	37.6236363636364	7	cm
exemplary_trees_3	hupd1244_verbal/laminar-families/hupd1244_verbal_exemplary_trees_3.pdf	111.8	20.77	cm
exemplary_trees_slide_3_tree	hupd1244_verbal/laminar-families/hupd1244_verbal_exemplary_trees_slide_3_tree.pdf	19.3934545454545	7.5	in
exemplary_trees_slide_3_evidence	hupd1244_verbal/laminar-families/hupd1244_verbal_exemplary_trees_slide_3_evidence.pdf	37.6236363636364	7	cm
forestspans_plot	hupd1244_verbal/pooled/hupd1244_verbal_forestspans_plot.pdf	49.4545454545455	24	cm
tree_count_by_class	hupd1244_verbal/counts-and-chance/hupd1244_verbal_tree_count_by_class.pdf	8	3.8	in
tree_count_bundles	hupd1244_verbal/counts-and-chance/hupd1244_verbal_tree_count_bundles.pdf	8	3.8	in
tree_count_all	hupd1244_verbal/counts-and-chance/hupd1244_verbal_tree_count_all.pdf	7	5	in
tree_count_without_adjacent	hupd1244_verbal/counts-and-chance/hupd1244_verbal_tree_count_without_adjacent.pdf	8	5	in
fragmentation_test_plot	hupd1244_verbal/counts-and-chance/hupd1244_verbal_fragmentation_test_plot.pdf	10	6.5	in
span_placement_test_by_group_plot	hupd1244_verbal/counts-and-chance/hupd1244_verbal_span_placement_test_by_group_plot.pdf	11	9	in
arbitrary_layers_test_by_group_plot	hupd1244_verbal/counts-and-chance/hupd1244_verbal_arbitrary_layers_test_by_group_plot.pdf	11	9	in
boundary_strength_test_jump_all	hupd1244_verbal/boundaries/hupd1244_verbal_boundary_strength_test_jump_all.pdf	16	7	in
boundary_strength_test_level_all	hupd1244_verbal/boundaries/hupd1244_verbal_boundary_strength_test_level_all.pdf	16	7	in
boundary_strength_test_jump_morphosyntactic	hupd1244_verbal/boundaries/hupd1244_verbal_boundary_strength_test_jump_morphosyntactic.pdf	16	7	in
boundary_strength_test_level_morphosyntactic	hupd1244_verbal/boundaries/hupd1244_verbal_boundary_strength_test_level_morphosyntactic.pdf	16	7	in
boundary_strength_test_jump_phonological	hupd1244_verbal/boundaries/hupd1244_verbal_boundary_strength_test_jump_phonological.pdf	16	7	in
boundary_strength_test_level_phonological	hupd1244_verbal/boundaries/hupd1244_verbal_boundary_strength_test_level_phonological.pdf	16	7	in
boundary_strength_test_jump_indeterminate	hupd1244_verbal/boundaries/hupd1244_verbal_boundary_strength_test_jump_indeterminate.pdf	16	7	in
boundary_strength_test_level_indeterminate	hupd1244_verbal/boundaries/hupd1244_verbal_boundary_strength_test_level_indeterminate.pdf	16	7	in
boundary_strength_test_jump_morsyn_indet	hupd1244_verbal/boundaries/hupd1244_verbal_boundary_strength_test_jump_morsyn_indet.pdf	16	7	in
boundary_strength_test_level_morsyn_indet	hupd1244_verbal/boundaries/hupd1244_verbal_boundary_strength_test_level_morsyn_indet.pdf	16	7	in
boundary_strength	hupd1244_verbal/boundaries/hupd1244_verbal_boundary_strength.pdf	16	7	in
boundary_strength_distributions	hupd1244_verbal/boundaries/hupd1244_verbal_boundary_strength_distributions.pdf	16	5	in
boundary_strength_overlay	hupd1244_verbal/boundaries/hupd1244_verbal_boundary_strength_overlay.pdf	18.9090909090909	7	in
